TreeNum,Response,Easting,Northing,TreeDiam,Infest_Serv1,Infest_Serv2,Ind_DeadDist,DeadDist,SDI_20th,Neigh_SDI_1/4th,BA_20th,Neigh_1/4th,Neigh_1/2th,Neigh_1,Neigh_1.5,BA_Inf_20th,BA_Infest_1/4th,BA_Infest_1/2th,BA_Infest_1,BA_Infest_1.5,IND_BA_Infest_20th,IND_BA_Infest_1/4th,IND_BA_Infest_1/2th,IND_BA_Infest_1,IND_BA_Infest_1.5
5548,0,766176.0757,4334389.443,20,1,0.349056,1,41.24263053,27.84508029,122.9269873,16.421994,72.04734,160.505766,276.43599,405.679428,0,0,0,0,0.349056,0,0,0,0,1
5549,0,766172.0788,4334391.003,6,1,0.349056,1,45.48035452,21.09293603,112.2990903,12.849624,66.996936,145.970856,292.36167,403.257852,0,0,0,0,0,0,0,0,0,0
5550,0,766172.4969,4334391.353,10,1,0.349056,1,45.29515814,18.41166149,109.1616428,10.929816,64.951686,145.561806,292.230774,403.890516,0,0,0,0,0,0,0,0,0,0
5551,0,766172.055,4334391.974,7,1,0.349056,1,45.99233137,16.92434183,108.7410034,10.297152,64.858968,143.172954,294.37965,402.756084,0,0,0,0,0,0,0,0,0,0
5552,0,766174.373,4334391.212,11,1,0.349056,1,43.61553465,23.41797435,118.2804505,13.902246,69.816654,152.13933,292.094424,399.2328,0,0,0,0,0.349056,0,0,0,0,1
5553,0,766177.2705,4334390.258,10,1,0.349056,1,40.65426762,26.82797976,123.2508268,15.702066,72.030978,163.761804,275.765148,397.727496,0,0,0,0,0.349056,0,0,0,0,1
5554,0,766180.0835,4334390.005,12,1,0.349056,1,38.17096106,27.81313302,129.1259483,16.296552,73.879884,168.234084,270.867456,381.523662,0,0,0,0,0.349056,0,0,0,0,1
5555,0,766191.0362,4334386.222,9,1,0.349056,1,27.18379645,30.2944556,165.871433,17.021934,93.530646,158.90229,258.688674,329.045274,0,0,0,0.349056,0.349056,0,0,0,1,1
5556,0,766179.4534,4334391.687,10,1,0.349056,1,39.65770616,29.03260916,132.2213678,16.438356,75.368826,164.405376,280.28106,382.78899,0,0,0,0,0.349056,0,0,0,0,1
5557,0,766181.9617,4334390.559,12,1,0.349056,1,36.97038859,25.62565956,144.1871675,14.578542,82.16451,168.359526,269.749386,376.336908,0,0,0,0,0.349056,0,0,0,0,1
5558,0,766180.6996,4334391.477,12,1,0.349056,1,38.53084694,25.22172482,141.2446422,14.333112,80.441046,168.370434,276.212376,373.446288,0,0,0,0,0.349056,0,0,0,0,1
5559,0,766182.2109,4334391.089,8,1,0.349056,1,37.09417341,25.62565956,147.7142758,14.578542,83.66436,169.37397,271.303776,368.9631,0,0,0,0,0.349056,0,0,0,0,1
5560,0,766174.0697,4334397.182,12,1,0.349056,1,47.26168618,26.52905468,127.8054966,15.483906,73.699902,160.15671,297.919296,375.45336,0,0,0,0,0,0,0,0,0,0
5561,0,766172.7474,4334397.952,13,1,0.349056,1,48.7795112,20.04198976,133.4536207,11.551572,77.506794,157.396986,306.067572,377.024112,0,0,0,0,0,0,0,0,0,0
5562,0,766175.6512,4334396.261,14,1,0.349056,1,45.44738128,32.82920849,126.7975013,19.247166,72.805446,157.031568,295.764966,372.15369,0,0,0,0,0,0,0,0,0,0
5563,0,766182.4961,4334392.276,11,1,0.349056,1,37.61331813,27.66730544,152.2797948,15.712974,85.404186,168.2559,273.856248,360.367596,0,0,0,0,0.349056,0,0,0,0,1
5564,0,766186.9729,4334389.669,9,1,0.349056,1,32.51176937,25.44676096,168.0768616,14.082228,94.512366,160.64757,272.487294,348.42879,0,0,0,0.349056,0.349056,0,0,0,1,1
5565,0,766177.6959,4334395.532,10,1,0.349056,1,43.39153459,37.22456443,125.5649102,21.548754,71.076528,163.478196,293.948784,377.36226,0,0,0,0,0.349056,0,0,0,0,1
5566,0,766179.9702,4334394.571,10,1,0.349056,1,41.02254962,39.14695087,143.0308134,22.38867,81.062802,167.006934,287.496702,362.892798,0,0,0,0,0.349056,0,0,0,0,1
5567,0,766178.0946,4334396.708,7,1,0.349056,1,43.83331055,37.78869854,132.2674039,21.816,74.616174,166.532436,293.899698,369.819378,0,0,0,0,0.349056,0,0,0,0,1
5568,0,766174.8651,4334400.075,14,1,0.349056,1,48.47667725,21.10089588,137.230723,12.211506,77.708592,163.778166,289.356516,362.112876,0,0,0,0,0,0,0,0,0,0
5569,0,766191.9044,4334387.743,14,1,0.349056,1,27.58390192,32.02347102,164.6679635,18.265446,92.66346,158.733216,262.599192,331.308684,0,0,0,0.349056,0.349056,0,0,0,1,1
5570,0,766175.7535,4334401.224,14,1,0.349056,1,48.5789394,21.66502998,132.3895991,12.478752,74.381652,169.3467,287.142192,360.253062,0,0,0,0,0,0,0,0,0,0
5571,0,766184.0215,4334394.478,8,1,0.349056,1,37.93197421,33.07562875,159.5858581,17.567334,88.987464,166.6197,276.719598,347.539788,0,0,0,0,0.349056,0,0,0,0,1
5572,0,766180.4925,4334397.851,10,1,0.349056,1,42.81365718,43.04653245,139.0094197,24.07941,77.844942,163.761804,287.469432,349.339608,0,0,0,0,0.349056,0,0,0,0,1
5573,0,766177.2314,4334400.608,10,1,0.349056,1,47.07731582,24.36862217,138.115331,13.836798,77.28318,163.085508,291.019986,358.251444,0,0,0,0,0,0,0,0,0,0
5574,0,766179.5912,4334399.15,6,1,0.349056,1,44.36317649,36.30938385,141.063304,20.354328,78.75576,164.798064,288.745668,347.659776,0,0,0,0,0,0,0,0,0,0
5575,0,766175.9198,4334402.365,16,1,0.349056,1,49.23810956,22.58204921,132.3554694,13.160502,74.348928,165.272562,282.937158,355.878954,0,0,0,0,0,0,0,0,0,0
5576,0,766181.8934,4334397.614,6,1,0.349056,1,41.64293175,45.18395239,153.5323618,25.017498,86.304096,165.267108,282.091788,347.954292,0,0,0,0,0.349056,0,0,0,0,1
5577,0,766180.2832,4334400.777,6,1,0.349056,1,45.02551486,36.65364559,146.6603598,20.430684,82.10997,165.99249,284.513364,344.20194,0,0,0,0,0,0,0,0,0,0
5578,0,766185.0107,4334396.014,5,1,0.349056,1,38.3155892,39.33386122,159.7320854,21.05244,89.161992,156.44799,279.795654,345.930858,0,0,0,0,0.349056,0,0,0,0,1
5579,0,766180.7986,4334400.846,7,1,0.349056,1,44.71973496,38.81893892,151.029086,21.636018,84.56427,165.823416,284.546088,340.209612,0,0,0,0,0,0,0,0,0,0
5580,0,766180.5945,4334402.32,16,1,0.349056,1,45.93945225,38.33906593,139.0322978,21.221514,76.68324,163.652724,281.437308,339.276978,0,0,0,0,0,0,0,0,0,0
5581,0,766182.2206,4334400.5,5,1,0.349056,1,43.49894233,41.83667015,154.7911667,22.803174,86.50044,163.849068,279.937458,336.89358,0,0,0,0,0.349056,0,0,0,0,1
5582,0,766185.4661,4334396.869,5,1,0.349056,1,38.62912636,39.12218774,160.1288994,20.801556,89.631036,157.860576,277.161372,344.850966,0,0,0,0,0.349056,0,0,0,0,1
5583,0,766187.2989,4334394.818,8,1,0.349056,1,35.87870143,30.95366621,171.6501835,16.49835,96.148566,161.040258,271.17288,351.188514,0,0,0,0.349056,0.349056,0,0,0,1,1
5584,0,766194.6097,4334386.638,8,1,0.349056,1,24.9088431,42.9327485,157.006263,24.613902,87.733044,159.191352,252.98379,325.042038,0,0,0.349056,0.349056,0.349056,0,0,1,1,1
5585,0,766191.1404,4334391.286,12,1,0.349056,1,30.68315199,25.525717,173.6358865,14.311296,97.21755,154.560906,261.666558,337.428072,0,0,0,0.349056,0.349056,0,0,0,1,1
5586,0,766186.9783,4334396.931,9,1,0.349056,1,37.67318956,32.23730438,161.4594861,16.71651,90.405504,161.291142,268.969464,346.432626,0,0,0,0,0.349056,0,0,0,0,1
5587,0,766184.5454,4334400.069,6,1,0.349056,1,41.63941241,39.44496063,156.3911899,20.517948,87.274908,159.191352,270.622026,334.73925,0,0,0,0,0.349056,0,0,0,0,1
5588,0,766184.8739,4334402.179,7,1,0.349056,1,43.06484707,50.86013924,159.2869806,26.473716,89.36379,156.524346,264.65535,326.17647,0,0,0,0,0.349056,0,0,0,0,1
5589,0,766186.6821,4334402.915,11,1,0.349056,1,42.56612627,49.46010033,170.4319374,25.377462,95.995854,152.019342,256.85613,328.129002,0,0,0,0,0.349056,0,0,0,0,1
5590,0,766185.9452,4334404.256,7,1,0.349056,1,44.08558162,51.18712652,163.9014341,26.948214,91.856268,153.164682,259.266798,315.933858,0,0,0,0,0,0,0,0,0,0
5591,0,766193.2643,4334391.577,13,1,0.349056,1,29.54451445,32.3094887,174.0302411,18.674496,97.124832,151.577568,258.16509,333.086688,0,0,0,0.349056,0.349056,0,0,0,1,1
5592,0,766188.8864,4334402.656,6,1,0.349056,1,41.10271563,48.84997351,158.7184614,24.673896,89.06382,147.547062,253.196496,330.7851,0,0,0,0,0.349056,0,0,0,0,1
5593,0,766187.4485,4334407.013,6,1,0.349056,1,45.54751322,45.59715014,166.4578807,23.637636,92.630736,141.874902,238.868838,307.703772,0,0,0,0,0,0,0,0,0,0
5594,0,766186.5034,4334409.262,11,1,0.349056,1,47.95789959,36.68435012,162.0815368,19.19808,89.729208,138.744306,241.781274,306.84204,0,0,0,0,0,0,0,0,0,0
5595,0,766187.8571,4334407.18,7,1,0.349056,1,45.47553409,45.93882919,164.9342522,24.030324,91.70901,142.071246,236.441808,305.522172,0,0,0,0,0,0,0,0,0,0
5596,0,766187.5193,4334408.025,6,1,0.349056,1,46.37318303,40.95394831,167.6430174,21.194244,93.312486,142.665732,237.254454,306.476622,0,0,0,0,0,0,0,0,0,0
5597,0,766189.4926,4334406.484,9,1,0.349056,1,44.04257319,50.56076768,161.289864,26.195562,89.941914,141.438582,231.402312,311.128884,0,0,0,0,0,0,0,0,0,0
5598,0,766189.6777,4334408.78,6,1,0.349056,1,45.95715819,46.10307351,154.8728491,24.308478,85.87323,137.255364,222.888618,300.389958,0,0,0,0,0,0,0,0,0,0
5599,0,766191.7999,4334405.888,6,1,0.349056,1,42.40702907,51.98658394,146.7277741,27.16092,81.42822,142.142148,224.557542,309.127266,0,0,0,0,0.349056,0,0,0,0,1
5600,0,766196.7086,4334388.223,15,1,0.349056,1,24.78763749,43.09230697,158.7503244,24.799338,88.251174,158.089644,246.259008,324.802062,0,0,0.349056,0.349056,0.349056,0,0,1,1,1
5601,0,766196.3269,4334392.779,15,1,0.349056,1,28.77157266,33.76595708,160.0950978,19.754388,88.605684,151.942986,243.253854,325.243836,0,0,0,0.349056,0.349056,0,0,0,1,1
5602,0,766196.3839,4334394.01,14,1,0.349056,1,29.7953,33.88960452,161.1089464,19.82529,89.265618,149.417784,241.36677,322.41321,0,0,0,0.349056,0.349056,0,0,0,1,1
5603,0,766195.698,4334407.106,17,1,0.349056,1,41.86686936,31.56751361,123.9996117,16.683786,68.622228,126.729144,208.6155,297.521154,0,0,0,0,0.349056,0,0,0,0,1
5604,0,766148.5341,4334386.774,12,2,0.894456,1,37.72753307,31.83069393,121.6917576,18.712674,73.672632,120.135258,255.76533,431.962254,0,0,0,0,1.55439,0,0,0,0,1
5605,0,766148.6178,4334390.734,5,2,0.894456,1,39.76260735,29.27264466,118.9130323,16.476534,72.854532,115.095762,277.0632,426.191922,0,0,0,0,1.903446,0,0,0,0,1
5606,0,766151.1404,4334394.254,10,2,1.00899,1,42.35801823,35.74635326,100.5706324,20.365236,61.43931,112.314222,273.114504,416.020212,0,0,0,0,1.55439,0,0,0,0,1
5607,0,766151.6921,4334395.352,14,2,1.00899,1,42.40471925,34.17376202,97.18273912,19.541682,59.508594,118.689948,275.028858,417.901842,0,0,0,0,1.00899,0,0,0,0,1
5608,0,766152.6814,4334396.931,7,2,1.00899,1,42.7166719,27.79462494,92.34665119,15.832962,56.743416,126.690966,272.296404,424.277568,0,0,0,0,1.00899,0,0,0,0,1
5609,0,766153.4107,4334397.62,11,2,1.00899,1,43.15702344,26.30059593,94.55418515,15.036678,58.0851,127.874484,274.625262,428.149908,0,0,0,0,0.659934,0,0,0,0,1
5610,0,766151.6481,4334393.389,7,2,1.00899,1,43.1906709,38.25158828,98.41160591,21.810546,59.524956,116.126568,276.703236,421.997796,0,0,0,0,1.205334,0,0,0,0,1
5611,0,766150.0227,4334389.437,11,2,0.894456,1,40.30299801,35.24119945,115.8710748,20.337966,70.672932,121.695102,263.793618,429.197076,0,0,0,0,1.55439,0,0,0,0,1
5612,0,766149.762,4334388.883,7,2,0.894456,1,39.80447962,32.96099338,118.9130323,19.001736,72.854532,122.535018,260.608482,433.652994,0,0,0,0,1.55439,0,0,0,0,1
5613,0,766153.8478,4334394.59,10,2,1.00899,1,44.68530008,34.37492167,87.84646943,19.710756,53.263764,121.902354,279.68112,421.446942,0,0,0,0,0,0,0,0,0,0
5614,0,766153.9834,4334394.496,8,2,1.00899,1,44.84712213,34.37492167,87.84646943,19.710756,53.263764,120.50613,282.282678,421.446942,0,0,0,0,0,0,0,0,0,0
5615,0,766157.5112,4334396.33,12,2,1.00899,1,47.45183988,28.56171258,87.6972881,16.93467,53.029242,129.925188,273.878064,436.134564,0,0,0,0,0,0,0,0,0,0
5616,0,766155.6281,4334394.326,14,2,1.00899,1,46.42592215,32.51575086,85.84485438,18.794484,51.5403,127.776312,281.404584,431.673192,0,0,0,0,0,0,0,0,0,0
5617,0,766157.2989,4334396.104,12,2,1.00899,1,47.32932387,28.56171258,86.22302459,16.93467,51.927534,128.130822,276.610518,435.93822,0,0,0,0,0,0,0,0,0,0
5618,0,766157.7752,4334395.633,7,2,1.00899,1,47.93933009,29.90165428,88.44133364,17.720046,53.247402,130.92327,272.149146,436.080024,0,0,0,0,0,0,0,0,0,0
5619,0,766154.252,4334392.255,10,2,0.894456,1,45.37350422,40.66008291,95.47860486,23.555826,57.496068,123.12405,275.732424,421.3215,0,0,0,0,0,0,0,0,0,0
5620,0,766152.4976,4334390.574,13,2,0.894456,1,43.01730381,42.1851651,101.9438566,24.559362,61.6302,124.700256,269.024004,425.597436,0,0,0,0,0.894456,0,0,0,0,1
5621,0,766154.7945,4334392.569,9,2,0.894456,1,46.00032323,35.49492837,93.50794205,20.47977,56.20347,123.893064,273.70899,428.842566,0,0,0,0,0,0,0,0,0,0
5622,0,766156.3762,4334393.077,6,2,1.00899,1,47.60853246,35.44647997,89.4606851,20.517948,53.814618,123.647634,275.247018,437.159916,0,0,0,0,0,0,0,0,0,0
5623,0,766159.2292,4334395.37,11,2,1.00899,1,49.39431431,30.41998331,92.05186491,18.43452,55.859868,133.546644,273.768984,434.514726,0,0,0,0,0,0,0,0,0,0
5624,0,766158.4609,4334395.339,14,2,1.00899,1,48.68454424,29.90165428,88.44133364,17.720046,53.247402,127.956294,272.629098,434.498364,0,0,0,0,0,0,0,0,0,0
5625,0,766150.67,4334388.491,7,2,0.894456,1,40.41545717,36.5768241,114.1385591,21.276054,69.107634,121.84236,262.888254,429.213438,0,0,0,0,0.894456,0,0,0,0,1
5626,0,766154.0325,4334390.051,11,2,0.894456,1,44.11738659,47.95582638,101.512229,28.426248,61.281144,127.438164,266.367906,428.755302,0,0,0,0,0,0,0,0,0,0
5627,0,766157.5152,4334391.309,14,2,0.894456,1,47.78850214,46.87978803,94.29250635,28.398978,56.732508,128.169,275.901498,429.486138,0,0,0,0,0,0,0,0,0,0
5628,0,766162.9521,4334394.054,9,2,1.00899,0,53.34271432,24.04519366,102.8616389,15.205752,61.853814,132.34131,294.368742,417.7764,0,0,0,0,0,0,0,0,0,0
5629,0,766164.5865,4334394.188,18,1,0.349056,0,53.5721149,20.10923913,105.265937,12.631464,63.097326,131.14143,298.47015,409.480866,0,0,0,0,0,0,0,0,0,0
5630,0,766158.5103,4334390.562,12,2,0.894456,1,48.3473549,40.7048612,94.09476341,24.930234,56.923398,129.20526,273.719898,431.231418,0,0,0,0,0,0,0,0,0,0
5631,0,766160.0312,4334389.809,18,2,0.894456,1,49.40809408,38.59733426,100.4123161,23.872158,61.128432,122.545926,280.286514,426.999114,0,0,0,0,0,0,0,0,0,0
5632,0,766152.3632,4334387.785,14,2,0.894456,1,41.60458428,40.66515027,114.694705,24.199398,69.12945,124.373016,253.016514,426.568248,0,0,0,0,0.894456,0,0,0,0,1
5633,0,766151.2344,4334387.24,8,2,0.894456,1,40.35111275,34.71337416,117.8935442,20.359782,71.31105,122.41503,255.5199,428.940738,0,0,0,0,0.894456,0,0,0,0,1
5634,0,766152.1411,4334387.397,9,2,0.894456,1,41.23568268,36.15390165,114.694705,21.172428,69.12945,126.390996,254.363652,430.364232,0,0,0,0,0.894456,0,0,0,0,1
5635,0,766160.0838,4334385.924,16,2,0.894456,1,47.99591098,26.08773899,102.1470803,16.820136,62.23014,121.335138,273.201768,421.53966,0,0,0,0,0,0,0,0,0,0
5636,0,766157.9294,4334385.752,14,2,0.894456,1,45.91561995,32.00380244,105.7396061,19.983456,63.653634,124.176672,263.51001,418.736304,0,0,0,0,0,0,0,0,0,0
5637,0,766156.0766,4334385.686,9,2,0.894456,1,44.16263893,32.03121406,112.3729141,19.514412,67.73868,128.158092,261.508392,429.31161,0,0,0,0,0,0,0,0,0,0
5638,0,766153.3926,4334383.085,16,2,0.894456,1,40.73945558,28.27667751,134.0639524,17.229186,81.602748,137.326266,255.394458,435.998214,0,0,0,0,0.894456,0,0,0,0,1
5639,0,766153.5823,4334382.353,16,2,0.894456,1,40.68222191,26.0540776,133.2605521,15.958404,80.817372,141.17679,255.225384,433.505736,0,0,0,0,0.894456,0,0,0,0,1
5640,0,766143.7943,4334385.611,12,2,0.894456,1,32.99876836,34.41323997,140.5672254,20.163438,85.878684,136.546344,262.244682,447.266178,0,0,0,0.894456,2.170692,0,0,0,1,1
5641,0,766126.3309,4334381.326,14,2,0.894456,1,16.36337175,28.26885409,147.4157853,17.796402,91.40904,177.953112,334.891962,501.997068,0,0.894456,0.894456,2.170692,4.161402,0,1,1,1,1
5642,0,766128.1687,4334382.894,8,2,0.894456,1,18.76934435,22.56346442,140.1283005,14.823972,87.356718,166.412448,320.935176,487.598508,0,0,0.894456,2.170692,4.161402,0,0,1,1,1
5643,0,766124.2014,4334382.577,12,2,0.894456,1,15.96601062,32.4672255,144.8078869,20.77974,90.776376,169.423056,332.290404,488.738394,0,0.894456,0.894456,2.170692,4.161402,0,1,1,1,1
5644,0,766125.6991,4334385.663,10,2,0.894456,1,19.35787288,32.0439278,121.7701519,21.43422,76.6287,163.669086,335.715516,490.609116,0,0,0.894456,1.903446,4.161402,0,0,1,1,1
5645,0,766120.8052,4334385.909,22,2,0.894456,1,17.36699908,28.31314062,110.8628938,18.412704,72.276408,169.450326,345.543624,496.25946,0,0.894456,0.894456,3.234222,4.161402,0,1,1,1,1
5646,0,766122.622,4334386.87,22,2,0.894456,1,18.93382588,28.51378475,111.9932099,18.8163,72.450936,154.609992,325.08567,488.43297,0,0,0.894456,2.448846,4.161402,0,0,1,1,1
5647,0,766129.6325,4334386.844,18,2,0.894456,1,22.67331111,23.86767858,120.0642288,15.95295,75.303378,152.973792,320.875182,473.647176,0,0,0.894456,1.903446,4.161402,0,0,1,1,1
5648,0,766122.4301,4334389.156,16,2,0.894456,1,20.97587691,22.10823517,92.82959209,14.993046,60.523038,146.33082,330.032448,493.15068,0,0,1.903446,3.234222,3.501468,0,0,1,1,1
5649,0,766121.0761,4334390.737,14,2,0.894456,1,22.04751083,19.77667702,87.26417229,13.427748,58.096008,145.807236,336.64815,499.188258,0,0,1.903446,3.234222,3.501468,0,0,1,1,1
5650,0,766119.8784,4334390.91,16,2,0.894456,1,21.91463342,29.44202897,90.65672629,20.485224,60.850278,145.779966,334.346562,492.119874,0,0,1.903446,3.234222,3.501468,0,0,1,1,1
5651,0,766140.9915,4334387.863,11,2,0.894456,1,31.82094185,31.54639145,116.8546787,19.018098,70.596576,138.209814,269.89119,448.984188,0,0,0,0.894456,2.170692,0,0,0,1,1
5652,0,766131.9445,4334389.169,20,2,0.894456,1,25.94320965,20.00856841,111.6255488,13.258674,69.32034,132.221322,297.990198,457.241544,0,0,0,1.903446,3.501468,0,0,0,1,1
5653,0,766141.1804,4334388.774,9,2,0.894456,1,32.5058629,29.17159581,112.4470211,17.305542,68.251356,134.490186,274.876146,440.917722,0,0,0,0.894456,2.170692,0,0,0,1,1
5654,0,766130.384,4334392.052,21,2,1.00899,1,26.83917537,23.38564266,99.21539493,16.051122,63.364572,126.865494,305.631252,459.379512,0,0,0,1.903446,3.501468,0,0,0,1,1
5655,0,766140.1856,4334389.684,13,2,0.894456,1,32.26879758,29.06502574,114.2176003,17.512794,69.991182,132.357672,275.519718,444.430098,0,0,0,1.55439,1.903446,0,0,0,1,1
5656,0,766134.9162,4334392.898,15,2,1.00899,1,29.42961546,25.06636383,101.2839194,16.831044,63.217314,133.37757,286.029576,454.759974,0,0,0,1.903446,2.448846,0,0,0,1,1
5657,0,766134.5908,4334393.639,16,2,1.00899,1,28.69726838,23.05664911,95.55677908,15.729336,59.80311,126.66915,282.331764,463.939056,0,0,0,1.903446,3.234222,0,0,0,1,1
5658,0,766143.179,4334390.28,12,2,0.894456,1,35.00815066,30.0436584,118.8371312,17.61642,72.614556,127.056384,272.858166,428.43897,0,0,0,0.894456,1.903446,0,0,0,1,1
5659,0,766134.2134,4334397.649,24,2,1.00899,1,25.9437583,14.64874975,75.16107794,10.160802,48.306078,127.792674,278.061282,448.133364,0,0,0,1.903446,3.234222,0,0,0,1,1
5660,0,766147.5818,4334387.959,8,2,0.894456,1,37.45074364,34.64547222,121.7993746,20.201616,74.697984,123.625818,266.978754,429.518862,0,0,0,0,1.903446,0,0,0,0,1
5661,0,766146.6094,4334390.587,16,2,0.894456,1,37.99633222,30.58346696,123.3680686,17.381898,75.91968,121.307868,271.740096,425.013858,0,0,0,0,1.903446,0,0,0,0,1
5662,0,766146.0595,4334391.676,7,2,0.894456,1,38.16045642,27.85403953,120.3261111,15.909318,73.73808,114.604902,270.507492,422.319582,0,0,0,0,1.903446,0,0,0,0,1
5663,0,766146.7122,4334394.801,10,2,1.00899,1,38.14722705,21.6444537,107.3207874,12.16242,65.862504,109.08,281.486394,418.07637,0,0,0,0,1.903446,0,0,0,0,1
5664,0,766146.98,4334395.782,12,2,1.00899,1,37.94597391,20.08031959,108.7596525,11.349774,67.38417,103.222404,281.29005,413.789526,0,0,0,0,1.903446,0,0,0,0,1
5665,0,766147.6667,4334393.116,7,2,1.00899,1,39.78470741,29.0979963,115.4060055,16.351092,71.212878,109.985364,279.310248,416.947392,0,0,0,0,1.903446,0,0,0,0,1
5666,0,766146.9647,4334398.249,6,2,1.00899,1,36.91969974,14.78835056,101.9850437,8.366436,63.288216,105.578532,274.777974,416.98557,0,0,0,0,1.903446,0,0,0,0,1
5667,0,766147.4396,4334399.84,14,2,1.00899,1,36.78677213,10.07026792,87.40667116,5.67216,53.492832,115.172118,279.615672,416.843766,0,0,0,0,1.00899,0,0,0,0,1
5668,0,766172.0452,4334419.201,19,2,1.00899,0,59.58268134,34.73677241,142.1520807,19.68894,82.16451,135.308286,222.915888,283.591638,0,0,0,0,0,0,0,0,0,0
5669,0,766171.9561,4334421.03,8,2,1.00899,0,59.73162645,33.31569799,137.5880657,19.203534,79.73748,129.597948,206.455716,268.102278,0,0,0,0,0,0,0,0,0,0
5670,0,766171.8077,4334424.076,12,2,1.00899,0,60.10279701,29.50216726,130.9779718,17.26191,75.663342,125.725608,196.545798,259.065,0,0,0,0,0,0,0,0,0,0
5671,0,766171.5411,4334429.55,9,2,1.00899,0,61.1476886,21.89772671,107.8860493,12.560562,61.662924,111.812454,169.40124,232.91307,0,0,0,0,0,0,0,0,0,0
5672,0,766171.2891,4334434.725,7,2,1.00899,0,62.56242406,8.999960592,81.54812482,5.132214,46.909854,95.428638,152.592012,211.511574,0,0,0,0,0,0,0,0,0,0
5673,0,766172.0508,4334420.722,6,2,1.00899,0,59.7815521,33.51914913,138.1071343,19.208988,79.704756,131.681376,206.455716,269.547588,0,0,0,0,0,0,0,0,0,0
5674,0,766172.4704,4334424.976,8,2,1.00899,0,60.9326816,29.24639983,124.8262901,16.874676,72.063702,122.098698,191.588112,256.872492,0,0,0,0,0,0,0,0,0,0
5675,0,766172.56,4334426.193,9,2,1.00899,0,61.28321415,31.12836345,122.1102181,18.058194,70.449318,118.177272,183.712536,250.289514,0,0,0,0,0,0,0,0,0,0
5676,0,766175.0417,4334431.966,13,2,1.00899,0,65.19962476,20.78559927,90.91186332,11.497032,52.129332,95.919498,166.717872,209.635398,0,0,0,0,0,0,0,0,0,0
5677,0,766178.1778,4334431.128,13,2,1.00899,0,67.96134856,30.17624922,82.59341323,16.291098,46.271736,92.325312,168.141366,208.53369,0,0,0,0,0,0,0,0,0,0
5678,0,766173.9173,4334422.691,12,2,1.00899,0,61.92770256,34.95803192,130.3179996,19.6344,74.867058,126.467352,202.67064,258.54687,0,0,0,0,0,0,0,0,0,0
5679,0,766176.5925,4334426.419,8,2,1.00899,0,65.26647683,38.47394263,114.3736511,20.921544,65.000772,113.405022,182.239956,238.514328,0,0,0,0,0,0,0,0,0,0
5680,0,766180.0043,4334431.835,11,2,1.00899,0,69.91224114,26.1793959,80.77079435,14.109498,45.306378,91.043622,160.860276,201.27987,0,0,0,0,0,0,0,0,0,0
5681,0,766176.4392,4334425.428,12,2,1.00899,0,64.91027148,41.67344294,119.9795922,23.04315,68.354982,118.18818,188.659314,240.314148,0,0,0,0,0,0,0,0,0,0
5682,0,766179.9482,4334428.888,13,1,0.349056,0,68.28054461,33.70449845,91.43533165,18.221814,51.371226,99.15372,169.281252,214.958502,0,0,0,0,0,0,0,0,0,0
5683,0,766181.8755,4334430.038,8,1,0.349056,0,68.44611386,30.33644858,82.04325502,16.312914,45.851778,91.070892,163.603638,202.86153,0,0,0,0,0,0,0,0,0,0
5684,0,766183.1051,4334431.394,11,1,0.349056,0,69.15683613,20.36626768,76.1381992,10.668024,42.546654,87.313086,155.040858,201.132612,0,0,0,0,0,0,0,0,0,0
5685,0,766176.957,4334424.616,9,2,1.00899,0,65.26042036,46.95252106,121.8115338,25.830144,69.085818,122.802264,192.815262,244.699164,0,0,0,0,0,0,0,0,0,0
5686,0,766183.7331,4334431.216,6,1,0.349056,0,68.73841554,20.36626768,75.29377781,10.668024,42.10488,88.322076,156.878856,200.865366,0,0,0,0,0,0,0,0,0,0
5687,0,766184.8001,4334432.312,6,1,0.349056,0,69.32428802,17.69460665,69.46266229,9.342702,38.467062,78.052194,147.350718,197.123922,0,0,0,0,0,0,0,0,0,0
5688,0,766183.4505,4334429.759,10,1,0.349056,0,67.52519196,26.5895439,83.01101089,14.120406,46.271736,91.987164,161.307504,204.214122,0,0,0,0,0,0,0,0,0,0
5689,0,766176.8175,4334423.467,9,2,1.00899,0,64.91725552,41.90162027,126.6484881,23.130414,71.616474,124.771158,196.436718,253.605546,0,0,0,0,0,0,0,0,0,0
5690,0,766178.9659,4334425.173,8,1,0.349056,0,65.49148318,41.47707211,121.8903449,22.383216,69.091272,112.95234,185.943222,240.499584,0,0,0,0,0,0,0,0,0,0
5691,0,766182.5887,4334427.982,9,1,0.349056,0,66.28448457,29.94706406,94.21080078,15.92568,52.805628,96.323094,166.167018,213.240492,0,0,0,0,0,0,0,0,0,0
5692,0,766184.5722,4334428.914,9,1,0.349056,0,66.29386167,24.55063077,90.69135904,12.985974,50.956722,93.187044,156.824316,208.599138,0,0,0,0,0,0,0,0,0,0
5693,0,766184.2182,4334426.746,8,1,0.349056,0,64.46801546,33.84357161,102.4721001,18.559962,57.228822,99.470052,162.42012,221.656014,0,0,0,0,0,0,0,0,0,0
5694,0,766179.0413,4334423.537,12,1,0.349056,0,64.03867007,42.43284342,132.2664405,22.792266,74.632536,122.11506,195.400458,248.026104,0,0,0,0,0,0,0,0,0,0
